집계일자,영업소코드,입출구구분코드,TCS하이패스구분코드,고속도로운영기관구분코드,영업형태구분코드,1종교통량,2종교통량,3종교통량,4종교통량,5종교통량,6종교통량,총교통량
20100301,204,1,1,0,0,2033,47,30,21,29,107,2267
20100301,204,1,2,0,0,918,17,81,0,0,14,1030
20100301,205,0,1,0,0,952,53,15,21,67,39,1147
20100301,205,0,2,0,0,684,5,6,0,0,19,714
20100301,205,1,1,0,0,1000,63,10,9,35,51,1168
20100301,205,1,2,0,0,689,11,5,0,0,13,718
20100301,206,0,1,0,0,1447,54,16,18,32,56,1623
20100301,206,0,2,0,0,823,14,16,0,0,11,864
20100301,206,1,1,0,0,1285,47,20,9,41,81,1483
20100301,206,1,2,0,0,714,12,16,0,0,13,755
20100301,207,0,1,0,0,3314,61,29,20,38,117,3579
20100301,207,0,2,0,0,1617,22,147,1,0,32,1819
20100301,207,1,1,0,0,3071,71,24,18,38,150,3372
20100301,207,1,2,0,0,1300,20,151,0,0,22,1493
20100301,208,0,1,0,0,3262,56,23,15,76,112,3544
20100301,208,0,2,0,0,1562,15,94,0,0,36,1707
20100301,208,1,1,0,0,2558,51,26,22,96,120,2873
20100301,208,1,2,0,0,1097,10,88,0,0,22,1217
20100301,209,0,1,0,0,349,4,3,2,7,13,378
20100301,209,0,2,0,0,209,2,3,0,0,3,217
20100301,209,1,1,0,0,355,3,3,0,13,23,397
20100301,209,1,2,0,0,176,3,0,0,0,4,183
20100301,210,0,1,0,0,1948,41,29,14,96,76,2204
20100301,210,0,2,0,0,954,18,58,0,0,12,1042
20100301,210,1,1,0,0,1715,39,29,13,110,79,1985
20100301,210,1,2,0,0,729,14,54,0,0,15,812
20100301,211,0,1,0,0,3253,104,39,16,43,98,3553
20100301,211,0,2,0,0,1750,11,159,0,0,41,1961
20100301,211,1,1,0,0,2268,48,34,18,41,119,2528
20100301,211,1,2,0,0,898,8,157,0,0,15,1078
20100301,212,0,1,0,0,7777,280,120,134,138,316,8765
20100301,212,0,2,0,0,6104,135,396,0,0,215,6850
20100301,212,1,1,0,0,9094,245,114,104,125,497,10179
20100301,212,1,2,0,0,6918,112,380,0,0,218,7628
20100301,213,0,1,0,0,3078,61,29,47,260,147,3622
20100301,213,0,2,0,0,2502,33,9,0,0,106,2650
20100301,213,1,1,0,0,2805,71,29,22,243,200,3370
20100301,213,1,2,0,0,2340,30,11,0,0,92,2473
20100301,214,0,1,0,0,976,52,49,98,43,38,1256
20100301,214,0,2,0,0,942,45,21,0,0,42,1050
20100301,214,1,1,0,0,1352,72,49,82,37,76,1668
20100301,214,1,2,0,0,1239,50,7,0,0,47,1343
20100301,215,0,1,0,0,5950,345,161,138,183,248,7025
20100301,215,0,2,0,0,5766,94,227,0,0,205,6292
20100301,215,1,1,0,0,6433,325,146,118,209,432,7663
20100301,215,1,2,0,0,5374,110,254,0,0,224,5962
20100301,216,0,1,0,0,2286,51,28,16,10,70,2461
20100301,216,0,2,0,0,1511,12,214,0,0,29,1766
20100301,216,1,1,0,0,1584,63,21,16,19,81,1784
20100301,216,1,2,0,0,808,11,59,0,0,16,894
20100301,217,0,1,0,0,606,21,9,0,8,31,675
20100301,217,0,2,0,0,321,5,4,0,0,10,340
20100301,217,1,1,0,0,705,23,16,8,5,49,806
20100301,217,1,2,0,0,354,11,2,0,0,11,378
20100301,218,0,1,0,0,5626,150,59,35,36,198,6104
20100301,218,0,2,0,0,3022,45,275,0,0,60,3402
20100301,218,1,1,0,0,6217,183,88,34,42,366,6930
20100301,218,1,2,0,0,3307,51,323,0,0,69,3750
20100301,219,0,1,0,0,1047,22,7,18,63,35,1192
20100301,219,0,2,0,0,692,6,25,0,0,7,730
20100301,219,1,1,0,0,644,21,5,17,28,35,750
20100301,219,1,2,0,0,396,10,26,0,0,6,438
20100301,221,0,1,0,0,470,24,8,6,25,15,548
20100301,221,0,2,0,0,303,0,13,0,0,5,321
20100301,221,1,1,0,0,364,14,15,6,237,18,654
20100301,221,1,2,0,0,228,1,15,0,0,7,251
20100301,222,0,1,0,0,439,9,4,3,7,18,480
20100301,222,0,2,0,0,302,5,17,0,0,8,332
20100301,222,1,1,0,0,382,14,11,4,7,19,437
20100301,222,1,2,0,0,239,8,14,0,0,4,265
20100301,223,0,1,0,0,1067,18,24,23,29,42,1203
20100301,223,0,2,0,0,694,7,55,1,0,7,764
20100301,223,1,1,0,0,850,29,18,8,37,60,1002
20100301,223,1,2,0,0,513,9,79,0,0,5,606
20100301,224,0,1,0,0,1140,39,16,5,55,52,1307
20100301,224,0,2,0,0,809,12,75,0,0,13,909
20100301,224,1,1,0,0,979,48,16,5,13,57,1118
20100301,224,1,2,0,0,675,12,83,0,0,15,785
20100301,225,0,1,0,0,3274,66,27,14,28,170,3579
20100301,225,0,2,0,0,2305,28,40,0,0,67,2440
20100301,225,1,1,0,0,3115,55,42,12,27,225,3476
20100301,225,1,2,0,0,2109,25,26,0,0,51,2211
20100301,227,0,1,0,0,3550,70,69,45,153,121,4008
20100301,227,0,2,0,0,1648,11,123,0,0,31,1813
20100301,227,1,1,0,0,3223,67,67,51,142,123,3673
20100301,227,1,2,0,0,1219,7,121,0,0,23,1370
20100301,228,0,1,0,0,4231,117,59,39,187,86,4719
20100301,228,0,2,0,0,1727,20,82,0,0,32,1861
20100301,228,1,1,0,0,4432,129,82,35,229,176,5083
20100301,228,1,2,0,0,1439,18,61,0,0,19,1537
20100301,230,0,1,0,0,4474,138,43,34,46,160,4895
20100301,230,0,2,0,0,2664,48,48,0,0,50,2810
20100301,230,1,1,0,0,4471,166,44,22,65,256,5024
20100301,230,1,2,0,0,2677,51,52,0,0,64,2844
20100301,231,0,1,0,0,13808,793,389,247,516,532,16285
20100301,231,0,2,0,0,10280,211,532,0,0,258,11281
20100301,231,1,1,0,0,13891,767,354,283,509,748,16552
20100301,231,1,2,0,0,9341,201,520,0,0,214,10276
20100301,232,0,1,0,0,1330,145,72,36,18,94,1695
20100301,232,0,2,0,0,1403,51,63,0,0,61,1578
20100301,232,1,1,0,0,1518,168,68,31,27,127,1939
20100301,232,1,2,0,0,1549,46,62,0,0,81,1738
20100301,233,0,1,0,0,1927,212,107,125,210,76,2657
20100301,233,0,2,0,0,1700,34,41,0,0,52,1827
20100301,233,1,1,0,0,1954,188,109,81,202,101,2635
20100301,233,1,2,0,0,1670,36,39,0,0,53,1798
20100301,234,0,1,0,0,1689,45,31,41,74,56,1936
20100301,234,0,2,0,0,816,10,13,0,0,12,851
20100301,234,1,1,0,0,1492,41,25,43,65,60,1726
20100301,234,1,2,0,0,591,14,11,0,0,6,622
20100301,235,0,1,0,0,1251,68,14,13,33,61,1440
20100301,235,0,2,0,0,870,11,81,0,0,24,986
20100301,235,1,1,0,0,1208,58,18,18,34,69,1405
20100301,235,1,2,0,0,785,13,77,0,0,20,895
20100301,236,0,1,0,0,1537,63,57,43,30,74,1804
20100301,236,0,2,0,0,1035,14,62,0,0,27,1138
20100301,236,1,1,0,0,1443,48,43,19,34,74,1661
20100301,236,1,2,0,0,895,14,53,0,0,18,980
20100301,237,0,1,0,0,1121,75,35,64,80,117,1492
20100301,237,0,2,0,0,749,22,86,0,0,23,880
20100301,237,1,1,0,0,1114,77,50,75,107,82,1505
20100301,237,1,2,0,0,707,27,85,0,0,21,840
20100301,238,0,1,0,0,1096,147,154,87,227,83,1794
20100301,238,0,2,0,0,895,41,7,0,2,33,978
20100301,238,1,1,0,0,1203,180,80,89,220,107,1879
20100301,238,1,2,0,0,932,35,6,0,0,37,1010
20100301,239,0,1,0,0,5512,193,115,180,257,242,6499
20100301,239,0,2,0,0,3439,56,446,0,0,84,4025
20100301,239,1,1,0,0,6473,229,147,155,247,430,7681
20100301,239,1,2,0,0,4062,43,449,0,0,103,4657
20100301,240,0,1,0,0,6146,241,82,29,162,506,7166
20100301,240,0,2,0,0,3586,42,176,0,0,75,3879
20100301,240,1,1,0,0,5624,120,59,43,120,249,6215
20100301,240,1,2,0,0,2833,39,304,0,0,40,3216
20100301,241,0,1,0,0,1232,120,66,93,77,74,1662
20100301,241,0,2,0,0,1151,32,87,0,0,20,1290
20100301,241,1,1,0,0,1225,115,57,53,58,60,1568
20100301,241,1,2,0,0,1109,32,87,0,0,19,1247
20100301,242,0,1,0,0,1578,137,72,26,139,58,2010
20100301,242,0,2,0,0,1244,32,61,0,0,28,1365
20100301,242,1,1,0,0,1473,121,45,25,101,77,1842
20100301,242,1,2,0,0,1035,20,35,0,0,22,1112
20100301,243,0,1,0,0,832,35,7,5,14,25,918
20100301,243,0,2,0,0,617,2,15,0,0,13,647
20100301,243,1,1,0,0,731,35,8,7,13,37,831
20100301,243,1,2,0,0,551,3,13,0,0,13,580
20100301,244,0,1,0,0,20276,541,245,257,1111,1084,23514
20100301,244,0,2,0,0,14038,126,894,0,0,495,15553
20100301,244,1,1,0,0,18783,526,355,266,768,1415,22113
20100301,244,1,2,0,0,10745,107,672,0,0,358,11882
20100301,245,0,1,0,0,11177,292,150,112,217,699,12647
20100301,245,0,2,0,0,8217,99,350,0,0,324,8990
20100301,245,1,1,0,0,12964,324,170,117,230,1266,15071
20100301,245,1,2,0,0,9603,112,369,0,0,380,10464
20100301,246,0,1,0,0,3377,160,55,139,579,188,4498
20100301,246,0,2,0,0,2698,18,39,0,0,92,2847
20100301,246,1,1,0,0,4119,160,62,105,680,374,5500
20100301,246,1,2,0,0,3462,28,27,0,0,125,3642
20100301,247,0,1,0,0,1989,58,31,24,37,46,2185
20100301,247,0,2,0,0,1116,21,73,0,0,21,1231
20100301,247,1,1,0,0,1732,57,40,16,46,74,1965
20100301,247,1,2,0,0,882,24,59,0,0,13,978
20100301,248,0,1,0,0,976,34,23,13,18,32,1096
20100301,248,0,2,0,0,622,9,7,0,0,6,644
20100301,248,1,1,0,0,922,32,17,12,23,40,1046
20100301,248,1,2,0,0,525,11,8,0,0,8,552
20100301,249,0,1,0,0,1983,41,23,13,33,51,2144
20100301,249,0,2,0,0,1180,11,166,0,0,16,1373
20100301,249,1,1,0,0,1693,31,25,11,42,65,1867
20100301,249,1,2,0,0,994,12,173,0,0,12,1191
20100301,250,0,1,0,0,6620,359,107,103,161,439,7789
20100301,250,0,2,0,0,5513,129,206,0,0,296,6144
20100301,250,1,1,0,0,6906,326,142,108,125,639,8246
20100301,250,1,2,0,0,5678,151,195,0,0,291,6315
20100301,251,0,1,0,0,1803,138,51,96,264,117,2469
20100301,251,0,2,0,0,1713,91,8,0,0,59,1871
20100301,251,1,1,0,0,2065,162,48,100,214,173,2762
20100301,251,1,2,0,0,1954,104,5,0,0,68,2131
20100301,252,0,1,0,0,23212,1142,374,455,1415,958,27556
20100301,252,0,2,0,0,15856,420,467,0,0,489,17232
20100301,252,1,1,0,0,22369,1126,430,443,1374,1406,27148
20100301,252,1,2,0,0,14915,444,476,0,0,458,16293
20100301,253,0,1,0,0,39784,1507,641,580,750,1571,44833
20100301,253,0,2,0,0,30597,497,442,0,0,921,32457
20100301,253,1,1,0,0,45728,1407,593,535,891,2577,51731
20100301,253,1,2,0,0,31402,445,455,0,0,908,33210
20100301,254,0,1,0,0,25899,993,536,648,1522,1154,30752
20100301,254,0,2,0,0,17870,265,1239,0,0,625,19999
20100301,254,1,1,0,0,28588,1038,553,499,1345,1697,33720
20100301,254,1,2,0,0,18335,254,1238,0,0,630,20457
20100301,255,0,1,0,0,9620,683,280,257,492,557,11889
20100301,255,0,2,0,0,8359,226,53,0,0,380,9018
20100301,255,1,1,0,0,10330,629,307,230,422,764,12682
20100301,255,1,2,0,0,8802,209,47,1,0,369,9428
20100301,256,0,1,0,0,7332,164,68,32,73,369,8038
20100301,256,0,2,0,0,5432,59,164,0,0,200,5855
20100301,256,1,1,0,0,8983,195,47,34,40,654,9953
20100301,256,1,2,0,0,6078,78,166,0,0,236,6558
20100301,257,0,1,0,0,4973,62,37,16,21,108,5217
20100301,257,0,2,0,0,2177,15,35,0,0,39,2266
20100301,257,1,1,0,0,3022,67,39,23,53,115,3319
20100301,257,1,2,0,0,1457,14,40,0,0,24,1535
20100301,258,0,1,0,0,1410,63,33,23,77,37,1643
20100301,258,0,2,0,0,713,11,3,0,0,22,749
20100301,258,1,1,0,0,1638,77,37,36,81,69,1938
20100301,258,1,2,0,0,664,17,11,0,0,9,701
20100301,259,0,1,0,0,4336,88,49,25,20,114,4632
20100301,259,0,2,0,0,1752,27,72,0,0,26,1877
20100301,259,1,1,0,0,2686,74,44,28,22,122,2976
20100301,259,1,2,0,0,1029,24,78,0,0,15,1146
20100301,260,0,1,0,0,769,19,12,2,2,13,817
20100301,260,0,2,0,0,360,6,3,0,0,8,377
20100301,260,1,1,0,0,473,17,9,7,4,18,528
20100301,260,1,2,0,0,224,7,3,0,0,6,240
20100301,261,0,1,0,0,12408,328,212,164,485,301,13898
20100301,261,0,2,0,0,6327,93,632,0,0,109,7161
20100301,261,1,1,0,0,13162,336,195,189,412,532,14826
20100301,261,1,2,0,0,6189,96,617,0,0,102,7004
20100301,262,0,1,0,0,1080,46,14,16,5,19,1180
20100301,262,0,2,0,0,546,8,4,0,0,11,569
20100301,262,1,1,0,0,928,37,19,12,5,22,1023
20100301,262,1,2,0,0,460,6,4,0,0,3,473
20100301,263,0,1,0,0,1964,39,19,24,15,46,2107
20100301,263,0,2,0,0,1225,5,107,0,0,25,1362
20100301,263,1,1,0,0,1774,44,20,30,16,67,1951
20100301,263,1,2,0,0,1118,7,103,0,0,27,1255
20100301,264,0,1,0,0,476,20,5,10,4,19,534
20100301,264,0,2,0,0,297,6,13,0,0,1,317
20100301,264,1,1,0,0,443,20,7,11,15,22,518
20100301,264,1,2,0,0,253,7,17,0,0,2,279
20100301,265,0,1,0,0,1765,53,30,32,62,47,1989
20100301,265,0,2,0,0,905,12,32,0,0,29,978
20100301,265,1,1,0,0,1579,50,34,25,54,50,1792
20100301,265,1,2,0,0,806,7,33,0,0,22,868
20100301,266,0,1,0,0,516,10,9,1,8,17,561
20100301,266,0,2,0,0,314,3,13,0,0,3,333
20100301,266,1,1,0,0,479,14,5,2,9,16,525
20100301,266,1,2,0,0,229,4,13,0,0,4,250
20100301,267,0,1,0,0,2044,38,23,18,124,62,2309
20100301,267,0,2,0,0,973,16,49,0,0,19,1057
20100301,267,1,1,0,0,1566,35,22,12,104,64,1803
20100301,267,1,2,0,0,667,16,39,0,0,11,733
20100301,268,0,1,0,0,601,18,8,4,2,16,649
20100301,268,0,2,0,0,503,7,18,0,0,15,543
20100301,268,1,1,0,0,547,18,8,4,6,28,611
20100301,268,1,2,0,0,399,6,12,0,0,10,427
20100301,269,0,1,0,0,860,17,7,13,5,22,924
20100301,269,0,2,0,0,453,6,10,0,0,2,471
20100301,269,1,1,0,0,408,15,9,11,4,18,465
20100301,269,1,2,0,0,231,7,9,0,0,1,248
20100301,270,0,1,0,0,2857,43,20,19,41,88,3068
20100301,270,0,2,0,0,1155,26,191,0,0,16,1388
20100301,270,1,1,0,0,2735,43,22,9,34,112,2955
20100301,270,1,2,0,0,982,35,191,0,0,14,1222
20100301,271,0,1,0,0,8265,161,107,90,484,204,9311
20100301,271,0,2,0,0,3711,68,163,0,0,54,3996
20100301,271,1,1,0,0,7877,180,97,71,440,267,8932
20100301,271,1,2,0,0,3327,60,156,0,0,48,3591
20100301,272,0,1,0,0,3653,117,64,111,288,95,4328
20100301,272,0,2,0,0,1843,22,124,0,0,31,2020
20100301,272,1,1,0,0,3530,113,82,92,267,139,4223
20100301,272,1,2,0,0,1386,18,122,0,0,22,1548
20100301,273,0,1,0,0,940,18,4,4,46,33,1045
20100301,273,0,2,0,0,550,14,11,0,0,7,582
20100301,273,1,1,0,0,1154,12,5,8,95,74,1348
20100301,273,1,2,0,0,675,10,4,0,0,8,697
20100301,274,0,1,0,0,616,35,14,11,15,30,721
20100301,274,0,2,0,0,408,3,22,0,0,11,444
20100301,274,1,1,0,0,531,28,17,5,18,41,640
20100301,274,1,2,0,0,359,2,23,0,0,12,396
20100301,275,0,1,0,0,1246,16,6,1,41,44,1354
20100301,275,0,2,0,0,761,7,53,0,0,4,825
20100301,275,1,1,0,0,1626,16,8,4,12,63,1729
20100301,275,1,2,0,0,882,10,50,0,0,10,952
20100301,276,0,1,0,0,462,10,4,12,260,14,762
20100301,276,0,2,0,0,361,2,6,0,0,8,377
20100301,276,1,1,0,0,555,12,7,25,203,28,830
20100301,276,1,2,0,0,458,2,4,0,0,10,474
20100301,277,0,1,0,0,2319,43,22,16,277,82,2759
20100301,277,0,2,0,0,1417,15,68,0,0,20,1520
20100301,277,1,1,0,0,1677,49,21,46,294,117,2204
20100301,277,1,2,0,0,1068,14,69,0,0,15,1166
20100301,278,0,1,0,0,2182,68,31,5,3,92,2381
20100301,278,0,2,0,0,1282,13,185,0,0,31,1511
20100301,278,1,1,0,0,1597,51,24,2,3,109,1786
20100301,278,1,2,0,0,891,3,184,0,0,32,1110
20100301,279,0,1,0,0,1130,37,24,10,14,49,1264
20100301,279,0,2,0,0,693,6,63,0,0,23,785
20100301,279,1,1,0,0,939,19,20,12,19,65,1074
20100301,279,1,2,0,0,587,9,56,0,0,18,670
20100301,280,0,1,0,0,2387,77,44,12,34,92,2646
20100301,280,0,2,0,0,1384,23,149,0,0,39,1595
20100301,280,1,1,0,0,2046,83,46,23,29,118,2345
20100301,280,1,2,0,0,1140,21,140,0,0,27,1328
20100301,281,0,1,0,0,4055,167,66,83,150,153,4674
20100301,281,0,2,0,0,2888,37,112,0,0,85,3122
20100301,281,1,1,0,0,4254,139,60,53,119,267,4892
20100301,281,1,2,0,0,2734,24,73,0,0,74,2905
20100301,282,0,1,0,0,5187,314,126,130,326,205,6288
20100301,282,0,2,0,0,3887,66,100,0,0,105,4158
20100301,282,1,1,0,0,5652,281,95,130,212,308,6678
20100301,282,1,2,0,0,4213,42,41,0,0,115,4411
20100301,283,0,1,0,0,2458,107,64,49,91,103,2872
20100301,283,0,2,0,0,1680,45,17,0,0,48,1790
20100301,283,1,1,0,0,3719,125,54,54,100,217,4269
20100301,283,1,2,0,0,2621,36,26,0,0,86,2769
20100301,284,0,1,0,0,2084,28,10,9,6,47,2184
20100301,284,0,2,0,0,1007,9,22,0,0,14,1052
20100301,284,1,1,0,0,814,13,10,24,9,31,901
20100301,284,1,2,0,0,444,5,15,0,0,8,472
20100301,285,0,1,0,0,5105,223,136,178,444,177,6263
20100301,285,0,2,0,0,2956,42,65,0,0,92,3155
20100301,285,1,1,0,0,6729,233,176,178,465,336,8117
20100301,285,1,2,0,0,4334,57,107,0,0,129,4627
20100301,287,0,1,0,0,3827,119,52,100,464,123,4685
20100301,287,0,2,0,0,2543,39,110,0,0,67,2759
20100301,287,1,1,0,0,4626,120,65,78,503,223,5615
20100301,287,1,2,0,0,3156,41,90,0,0,68,3355
20100301,288,0,1,0,0,3997,139,29,51,210,134,4560
20100301,288,0,2,0,0,2301,21,125,0,0,55,2502
20100301,288,1,1,0,0,3792,119,51,52,210,185,4409
20100301,288,1,2,0,0,2209,20,161,0,0,61,2451
20100301,289,0,1,0,0,10221,257,126,113,134,517,11368
20100301,289,0,2,0,0,6207,110,488,0,0,195,7000
20100301,289,1,1,0,0,10430,282,129,102,149,834,11926
20100301,289,1,2,0,0,6694,106,484,0,0,237,7521
20100301,290,0,1,0,0,198,7,2,1,259,21,488
20100301,290,0,2,0,0,150,3,1,0,0,12,166
20100301,290,1,1,0,0,218,10,3,0,62,29,322
20100301,290,1,2,0,0,166,3,1,0,0,6,176
20100301,291,0,1,0,0,5988,181,83,71,93,290,6706
20100301,291,0,2,0,0,3834,59,189,0,0,115,4197
20100301,291,1,1,0,0,5553,202,110,64,87,457,6473
20100301,291,1,2,0,0,3566,61,204,0,0,132,3963
20100301,292,0,1,0,0,7665,233,93,87,228,415,8721
20100301,292,0,2,0,0,4447,62,417,0,0,139,5065
20100301,292,1,1,0,0,7081,214,67,89,285,468,8204
20100301,292,1,2,0,0,3986,62,570,0,0,132,4750
20100301,293,0,1,0,0,2216,107,47,28,83,105,2586
20100301,293,0,2,0,0,1505,33,8,0,0,41,1587
20100301,293,1,1,0,0,2659,109,59,17,65,179,3088
20100301,293,1,2,0,0,1659,42,36,0,0,47,1784
20100301,294,0,1,0,0,1876,78,38,45,64,93,2194
20100301,294,0,2,0,0,1283,25,13,0,0,42,1363
20100301,294,1,1,0,0,1726,45,24,22,39,126,1982
20100301,294,1,2,0,0,1111,11,2,0,0,30,1154
20100301,295,0,1,0,0,1237,56,17,29,49,46,1434
20100301,295,0,2,0,0,905,20,55,0,0,27,1007
20100301,295,1,1,0,0,1932,71,29,29,49,116,2226
20100301,295,1,2,0,0,1274,23,88,0,0,30,1415
20100301,296,0,1,0,0,301,27,12,11,23,30,404
20100301,296,0,2,0,0,249,7,6,0,0,15,277
20100301,296,1,1,0,0,995,44,18,9,23,51,1140
20100301,296,1,2,0,0,711,9,26,0,0,19,765
20100301,298,0,1,0,0,5604,140,66,47,207,169,6233
20100301,298,0,2,0,0,3100,30,171,0,0,73,3374
20100301,298,1,1,0,0,4633,130,74,77,161,205,5280
20100301,298,1,2,0,0,2315,29,155,0,0,57,2556
20100301,299,0,1,0,0,2084,61,18,32,94,65,2354
20100301,299,0,2,0,0,1013,12,44,0,0,21,1090
20100301,299,1,1,0,0,2270,60,25,28,83,121,2587
20100301,299,1,2,0,0,1106,15,50,0,0,35,1206
20100301,501,0,1,0,0,906,38,32,8,18,30,1032
20100301,501,0,2,0,0,363,2,16,0,0,9,390
20100301,501,1,1,0,0,955,36,32,7,12,26,1068
20100301,501,1,2,0,0,328,2,12,0,0,9,351
20100301,502,0,1,0,0,1691,56,22,5,16,39,1829
20100301,502,0,2,0,0,890,9,43,0,0,8,950
20100301,502,1,1,0,0,998,51,22,7,10,41,1129
20100301,502,1,2,0,0,433,8,38,0,0,3,482
20100301,503,0,1,0,0,1258,20,13,3,9,22,1325
20100301,503,0,2,0,0,633,6,24,0,0,6,669
20100301,503,1,1,0,0,781,18,14,5,10,20,848
20100301,503,1,2,0,0,340,4,25,0,0,3,372
20100301,504,0,1,0,0,1580,62,43,25,26,39,1775
20100301,504,0,2,0,0,721,8,45,0,0,13,787
20100301,504,1,1,0,0,1429,56,28,36,28,55,1632
20100301,504,1,2,0,0,600,7,40,0,0,11,658
20100301,505,0,1,0,0,1377,40,16,8,9,31,1481
20100301,505,0,2,0,0,634,6,14,0,0,11,665
20100301,505,1,1,0,0,1123,30,11,7,12,38,1221
20100301,505,1,2,0,0,493,2,11,0,0,14,520
20100301,506,0,1,0,0,1107,31,17,12,7,30,1204
20100301,506,0,2,0,0,562,6,62,0,0,10,640
20100301,506,1,1,0,0,945,27,15,7,6,34,1034
20100301,506,1,2,0,0,392,2,53,0,0,2,449
20100301,507,0,1,0,0,824,61,44,31,41,20,1021
20100301,507,0,2,0,0,400,5,20,0,0,5,430
20100301,507,1,1,0,0,749,57,44,15,41,19,925
20100301,507,1,2,0,0,271,5,22,0,0,2,300
20100301,508,0,1,0,0,2195,46,39,42,45,66,2433
20100301,508,0,2,0,0,1058,18,23,0,0,11,1110
20100301,508,1,1,0,0,1994,41,35,19,42,75,2206
20100301,508,1,2,0,0,871,15,23,0,0,11,920
20100301,509,0,1,0,0,9346,212,148,208,241,190,10345
20100301,509,0,2,0,0,3974,60,297,0,0,58,4389
20100301,509,1,1,0,0,8539,221,172,115,202,328,9577
20100301,509,1,2,0,0,3338,51,244,0,0,40,3673
20100301,511,0,1,0,0,1158,40,12,8,7,13,1238
20100301,511,0,2,0,0,578,8,6,0,0,10,602
20100301,511,1,1,0,0,595,34,18,8,12,16,683
20100301,511,1,2,0,0,278,4,9,0,0,5,296
20100301,512,0,1,0,0,298,8,6,7,10,12,341
20100301,512,0,2,0,0,204,2,1,0,0,5,212
20100301,512,1,1,0,0,345,12,6,3,17,32,415
20100301,512,1,2,0,0,238,3,0,0,0,4,245
20100301,513,0,1,0,0,5902,180,85,59,89,273,6588
20100301,513,0,2,0,0,4422,63,123,0,0,98,4706
20100301,513,1,1,0,0,5414,203,87,50,89,324,6167
20100301,513,1,2,0,0,3057,74,122,0,0,64,3317
20100301,514,0,1,0,0,615,17,14,14,75,24,759
20100301,514,0,2,0,0,530,7,45,0,0,15,597
20100301,514,1,1,0,0,846,20,21,14,58,57,1016
20100301,514,1,2,0,0,726,4,33,0,0,19,782
20100301,515,0,1,0,0,1818,57,24,15,12,69,1995
20100301,515,0,2,0,0,1089,23,135,0,0,24,1271
20100301,515,1,1,0,0,1407,47,29,8,15,97,1603
20100301,515,1,2,0,0,987,18,126,0,0,22,1153
20100301,516,0,1,0,0,8895,245,153,72,130,340,9835
20100301,516,0,2,0,0,5066,89,166,0,0,102,5423
20100301,516,1,1,0,0,8630,235,161,72,136,527,9761
20100301,516,1,2,0,0,6059,77,163,0,0,137,6436
20100301,518,0,1,0,0,103,11,4,5,4,6,133
20100301,518,0,2,0,0,50,4,0,0,0,1,55
20100301,518,1,1,0,0,165,14,3,8,9,9,208
20100301,518,1,2,0,0,84,45,1,0,0,1,131
20100301,520,0,1,0,0,1701,91,64,61,79,91,2087
20100301,520,0,2,0,0,1753,29,220,0,0,50,2052
20100301,520,1,1,0,0,3352,105,69,83,94,160,3863
20100301,520,1,2,0,0,3751,35,234,0,0,98,4118
20100301,521,0,1,0,0,1054,22,4,7,63,33,1183
20100301,521,0,2,0,0,496,1,29,0,0,6,532
20100301,521,1,1,0,0,579,16,6,7,85,33,726
20100301,521,1,2,0,0,261,1,26,0,0,7,295
20100301,522,0,1,0,0,1443,14,11,11,334,39,1852
20100301,522,0,2,0,0,838,8,20,0,0,16,882
20100301,522,1,1,0,0,726,20,7,36,300,39,1128
20100301,522,1,2,0,0,346,4,16,0,0,6,372
20100301,523,0,1,0,0,1013,22,2,1,17,23,1078
20100301,523,0,2,0,0,610,8,17,0,0,11,646
20100301,523,1,1,0,0,793,25,13,3,13,32,879
20100301,523,1,2,0,0,354,4,10,0,0,3,371
20100301,524,0,1,0,0,1949,113,33,16,49,67,2227
20100301,524,0,2,0,0,1140,15,16,0,0,25,1196
20100301,524,1,1,0,0,2045,106,40,20,40,102,2353
20100301,524,1,2,0,0,1144,14,16,0,0,23,1197
20100301,525,0,1,0,0,1491,73,28,18,59,54,1723
20100301,525,0,2,0,0,848,12,14,0,0,15,889
20100301,525,1,1,0,0,1391,64,33,12,65,67,1632
20100301,525,1,2,0,0,747,9,13,0,0,17,786
20100301,526,0,1,0,0,1212,18,12,2,27,46,1317
20100301,526,0,2,0,0,614,6,19,0,0,10,649
20100301,526,1,1,0,0,845,10,4,1,15,44,919
20100301,526,1,2,0,0,324,3,14,0,0,9,350
20100301,527,0,1,0,0,10863,137,62,45,197,286,11590
20100301,527,0,2,0,0,4925,58,210,0,0,79,5272
20100301,527,1,1,0,0,9373,135,67,32,174,420,10201
20100301,527,1,2,0,0,3821,48,188,0,0,51,4108
20100301,528,0,1,0,0,4733,161,82,116,104,202,5398
20100301,528,0,2,0,0,4567,85,236,0,0,138,5026
20100301,528,1,1,0,0,5625,175,112,124,112,357,6505
20100301,528,1,2,0,0,5041,85,218,0,0,151,5495
20100301,529,0,1,0,0,1711,84,26,27,35,100,1983
20100301,529,0,2,0,0,1369,23,646,0,0,55,2093
20100301,529,1,1,0,0,1862,84,24,52,20,131,2173
20100301,529,1,2,0,0,1366,25,587,0,0,37,2015
20100301,530,0,1,0,0,456,6,3,2,1,13,481
20100301,530,0,2,0,0,230,3,0,0,0,2,235
20100301,530,1,1,0,0,515,9,2,2,1,28,557
20100301,530,1,2,0,0,258,7,0,0,0,5,270
20100301,531,0,1,0,0,1926,47,21,43,44,52,2133
20100301,531,0,2,0,0,961,9,59,0,0,35,1064
20100301,531,1,1,0,0,2042,41,27,40,46,100,2296
